1,9,キーダウン,7545000629255037
1,9,キーアップ,7545000630699257
1,6,キーダウン,7545000632727691
1,6,キーアップ,7545000633577244
1,0,キーダウン,7545000640819222
1,0,キーアップ,7545000641974091
1,1,キーダウン,7545000647353536
1,1,キーアップ,7545000648514835
1,4,キーダウン,7545000651257372
1,4,キーアップ,7545000652517219
1,8,キーダウン,7545000655786463
1,8,キーアップ,7545000656924129
2,9,キーダウン,7545000677796626
2,9,キーアップ,7545000678956325
2,6,キーダウン,7545000682050263
2,6,キーアップ,7545000683102027
2,0,キーダウン,7545000686662752
2,0,キーアップ,7545000687759335
2,1,キーダウン,7545000694330712
2,1,キーアップ,7545000695645204
2,4,キーダウン,7545000699387254
2,4,キーアップ,7545000700207051
2,8,キーダウン,7545000703498436
2,8,キーアップ,7545000704453043
3,9,キーダウン,7545000730469081
3,9,キーアップ,7545000731893477
3,6,キーダウン,7545000734407454
3,6,キーアップ,7545000735560995
3,0,キーダウン,7545000739339033
3,0,キーアップ,7545000740479507
3,1,キーダウン,7545000746736546
3,1,キーアップ,7545000747835021
3,4,キーダウン,7545000749995319
3,4,キーアップ,7545000751202958
3,8,キーダウン,7545000752928086
3,8,キーアップ,7545000754103120
4,9,キーダウン,7545000768814864
4,9,キーアップ,7545000770203181
4,6,キーダウン,7545000771705400
4,6,キーアップ,7545000772726850
4,0,キーダウン,7545000776112208
4,0,キーアップ,7545000777274972
4,1,キーダウン,7545000779485684
4,1,キーアップ,7545000780847492
4,4,キーダウン,7545000782694077
4,4,キーアップ,7545000783750755
4,8,キーダウン,7545000785512932
4,8,キーアップ,7545000786458484
5,9,キーダウン,7545000808612217
5,9,キーアップ,7545000809856547
5,6,キーダウン,7545000811252567
5,6,キーアップ,7545000812412533
5,0,キーダウン,7545000814005959
5,0,キーアップ,7545000815300577
5,1,キーダウン,7545000819230601
5,1,キーアップ,7545000820749205
5,4,キーダウン,7545000822623890
5,4,キーアップ,7545000823676023
5,8,キーダウン,7545000825755406
5,8,キーアップ,7545000826709430
6,9,キーダウン,7545000849255353
6,9,キーアップ,7545000850615146
6,6,キーダウン,7545000851142629
6,6,キーアップ,7545000852510587
6,0,キーダウン,7545000853668235
6,0,キーアップ,7545000854877258
6,1,キーダウン,7545000860245688
6,1,キーアップ,7545000861727022
6,4,キーダウン,7545000867319122
6,4,キーアップ,7545000868481570
6,8,キーダウン,7545000870901238
6,8,キーアップ,7545000871827945
7,9,キーダウン,7545000893748079
7,9,キーアップ,7545000894934144
7,6,キーダウン,7545000896485025
7,6,キーアップ,7545000897491430
7,0,キーダウン,7545000899013583
7,0,キーアップ,7545000900194219
7,1,キーダウン,7545000903764307
7,1,キーアップ,7545000905347553
7,4,キーダウン,7545000907441080
7,4,キーアップ,7545000908155980
7,8,キーダウン,7545000909702419
7,8,キーアップ,7545000910858284
8,9,キーダウン,7545000967595846
8,9,キーアップ,7545000968805192
8,6,キーダウン,7545000971013919
8,6,キーアップ,7545000972179121
8,0,キーダウン,7545000973944866
8,0,キーアップ,7545000975262229
8,1,キーダウン,7545000982186050
8,1,キーアップ,7545000983175443
8,4,キーダウン,7545000986332642
8,4,キーアップ,7545000987201504
8,8,キーダウン,7545000989576355
8,8,キーアップ,7545000990564385
9,9,キーダウン,7545001011155559
9,9,キーアップ,7545001012305249
9,6,キーダウン,7545001019075776
9,6,キーアップ,7545001020269306
9,0,キーダウン,7545001022136012
9,0,キーアップ,7545001023348686
9,1,キーダウン,7545001029763223
9,1,キーアップ,7545001030833701
9,4,キーダウン,7545001034371281
9,4,キーアップ,7545001035433313
9,8,キーダウン,7545001039367891
9,8,キーアップ,7545001040248694
10,9,キーダウン,7545001057239853
10,9,キーアップ,7545001058351341
10,6,キーダウン,7545001061917823
10,6,キーアップ,7545001062886485
10,0,キーダウン,7545001064456825
10,0,キーアップ,7545001065473284
10,1,キーダウン,7545001069743895
10,1,キーアップ,7545001070839113
10,4,キーダウン,7545001073015928
10,4,キーアップ,7545001074225317
10,8,キーダウン,7545001076225820
10,8,キーアップ,7545001077213007
11,9,キーダウン,7545001096316949
11,9,キーアップ,7545001097690055
11,6,キーダウン,7545001100058058
11,6,キーアップ,7545001101382789
11,0,キーダウン,7545001104163269
11,0,キーアップ,7545001105634059
11,1,キーダウン,7545001108336759
11,1,キーアップ,7545001109663727
11,4,キーダウン,7545001112417770
11,4,キーアップ,7545001113514292
11,8,キーダウン,7545001115642131
11,8,キーアップ,7545001116689947
12,9,キーダウン,7545001134024909
12,9,キーアップ,7545001135138198
12,6,キーダウン,7545001137059658
12,6,キーアップ,7545001138374275
12,0,キーダウン,7545001140439824
12,0,キーアップ,7545001141646914
12,1,キーダウン,7545001146107354
12,1,キーアップ,7545001147535175
12,4,キーダウン,7545001149732884
12,4,キーアップ,7545001150900993
12,8,キーダウン,7545001153394803
12,8,キーアップ,7545001154488745
13,9,キーダウン,7545001172876674
13,9,キーアップ,7545001174265571
13,6,キーダウン,7545001176857191
13,6,キーアップ,7545001177910776
13,0,キーダウン,7545001179523803
13,0,キーアップ,7545001180875709
13,1,キーダウン,7545001187646890
13,1,キーアップ,7545001188961808
13,4,キーダウン,7545001190969418
13,4,キーアップ,7545001192282158
13,8,キーダウン,7545001193541434
13,8,キーアップ,7545001194498102
14,9,キーダウン,7545001206061968
14,9,キーアップ,7545001207263147
14,6,キーダウン,7545001208578311
14,6,キーアップ,7545001209690026
14,0,キーダウン,7545001211405691
14,0,キーアップ,7545001212688949
14,1,キーダウン,7545001217980206
14,1,キーアップ,7545001218973280
14,4,キーダウン,7545001221694551
14,4,キーアップ,7545001222819366
14,8,キーダウン,7545001224558448
14,8,キーアップ,7545001225545758
15,9,キーダウン,7545001240142987
15,9,キーアップ,7545001241249865
15,6,キーダウン,7545001242285837
15,6,キーアップ,7545001243545187
15,0,キーダウン,7545001244879971
15,0,キーアップ,7545001246269068
15,1,キーダウン,7545001251127783
15,1,キーアップ,7545001252339347
15,4,キーダウン,7545001254536378
15,4,キーアップ,7545001255536280
15,8,キーダウン,7545001258107830
15,8,キーアップ,7545001259288715
16,9,キーダウン,7545001273395582
16,9,キーアップ,7545001274655152
16,6,キーダウン,7545001278049049
16,6,キーアップ,7545001279205189
16,0,キーダウン,7545001283424362
16,0,キーアップ,7545001284638532
16,1,キーダウン,7545001288360068
16,1,キーアップ,7545001289466737
16,4,キーダウン,7545001291954725
16,4,キーアップ,7545001293118050
16,8,キーダウン,7545001294425804
16,8,キーアップ,7545001295449977
17,9,キーダウン,7545001311215239
17,9,キーアップ,7545001312289542
17,6,キーダウン,7545001313803471
17,6,キーアップ,7545001314750454
17,0,キーダウン,7545001317403403
17,0,キーアップ,7545001318444269
17,1,キーダウン,7545001325039810
17,1,キーアップ,7545001325922906
17,4,キーダウン,7545001334817579
17,4,キーアップ,7545001336307181
17,8,キーダウン,7545001340356998
17,8,キーアップ,7545001341506462
18,9,キーダウン,7545001354303667
18,9,キーアップ,7545001356122324
18,6,キーダウン,7545001357537558
18,6,キーアップ,7545001358802287
18,0,キーダウン,7545001360335570
18,0,キーアップ,7545001361599401
18,1,キーダウン,7545001367678239
18,1,キーアップ,7545001369390646
18,4,キーダウン,7545001371300524
18,4,キーアップ,7545001372538850
18,8,キーダウン,7545001374129964
18,8,キーアップ,7545001375214737
19,9,キーダウン,7545001389065688
19,9,キーアップ,7545001390216284
19,6,キーダウン,7545001391833651
19,6,キーアップ,7545001392746161
19,0,キーダウン,7545001394567136
19,0,キーアップ,7545001395698908
19,1,キーダウン,7545001402718835
19,1,キーアップ,7545001404202415
19,4,キーダウン,7545001406407706
19,4,キーアップ,7545001407676021
19,8,キーダウン,7545001409936605
19,8,キーアップ,7545001411013838
20,9,キーダウン,7545001426740121
20,9,キーアップ,7545001428002281
20,6,キーダウン,7545001429960525
20,6,キーアップ,7545001431379698
20,0,キーダウン,7545001433347765
20,0,キーアップ,7545001434669645
20,1,キーダウン,7545001439570698
20,1,キーアップ,7545001440842467
20,4,キーダウン,7545001443477504
20,4,キーアップ,7545001444844993
20,8,キーダウン,7545001447493362
20,8,キーアップ,7545001448590525
21,9,キーダウン,7545001465456922
21,9,キーアップ,7545001466666566
21,6,キーダウン,7545001469550526
21,6,キーアップ,7545001470726953
21,0,キーダウン,7545001474270627
21,0,キーアップ,7545001475739503
21,1,キーダウン,7545001480555893
21,1,キーアップ,7545001481600178
21,4,キーダウン,7545001484442814
21,4,キーアップ,7545001485866465
21,8,キーダウン,7545001487977066
21,8,キーアップ,7545001489035803
22,9,キーダウン,7545001505007875
22,9,キーアップ,7545001506316378
22,6,キーダウン,7545001507665275
22,6,キーアップ,7545001508919802
22,0,キーダウン,7545001510167708
22,0,キーアップ,7545001511488090
22,1,キーダウン,7545001516063074
22,1,キーアップ,7545001517274689
22,4,キーダウン,7545001520408035
22,4,キーアップ,7545001521802667
22,8,キーダウン,7545001523512525
22,8,キーアップ,7545001524538013
23,9,キーダウン,7545001538385270
23,9,キーアップ,7545001539493972
23,6,キーダウン,7545001541137004
23,6,キーアップ,7545001542314877
23,0,キーダウン,7545001543225999
23,0,キーアップ,7545001544579282
23,1,キーダウン,7545001550038831
23,1,キーアップ,7545001551626834
23,4,キーダウン,7545001553156431
23,4,キーアップ,7545001554367612
23,8,キーダウン,7545001555927716
23,8,キーアップ,7545001557091316
24,9,キーダウン,7545001571562093
24,9,キーアップ,7545001572954820
24,6,キーダウン,7545001574616261
24,6,キーアップ,7545001575546474
24,0,キーダウン,7545001577205695
24,0,キーアップ,7545001578531169
24,1,キーダウン,7545001584513371
24,1,キーアップ,7545001585716435
24,4,キーダウン,7545001587886296
24,4,キーアップ,7545001588981550
24,8,キーダウン,7545001590926448
24,8,キーアップ,7545001591975582
25,9,キーダウン,7545001608595546
25,9,キーアップ,7545001609980694
25,6,キーダウン,7545001611920564
25,6,キーアップ,7545001613017833
25,0,キーダウン,7545001614545537
25,0,キーアップ,7545001616042481
25,1,キーダウン,7545001622516564
25,1,キーアップ,7545001623727095
25,4,キーダウン,7545001625750581
25,4,キーアップ,7545001626827350
25,8,キーダウン,7545001628374338
25,8,キーアップ,7545001629459945
26,9,キーダウン,7545001649946118
26,9,キーアップ,7545001650985374
26,6,キーダウン,7545001652295694
26,6,キーアップ,7545001653559534
26,0,キーダウン,7545001654869266
26,0,キーアップ,7545001656396622
26,1,キーダウン,7545001661352501
26,1,キーアップ,7545001662963416
26,4,キーダウン,7545001665078925
26,4,キーアップ,7545001666448519
26,8,キーダウン,7545001668350478
26,8,キーアップ,7545001669557151
27,9,キーダウン,7545001690056574
27,9,キーアップ,7545001691423074
