1,9,キーダウン,7543209220727713
1,9,キーアップ,7543209222000835
1,6,キーダウン,7543209223817335
1,6,キーアップ,7543209225070144
1,0,キーダウン,7543209227346596
1,0,キーアップ,7543209228599219
1,1,キーダウン,7543209231025668
1,1,キーアップ,7543209232500084
1,4,キーダウン,7543209236831044
1,4,キーアップ,7543209238282149
1,8,キーダウン,7543209239619177
1,8,キーアップ,7543209240667229
2,9,キーダウン,7543209281913905
2,9,キーアップ,7543209283221741
2,6,キーダウン,7543209286594541
2,6,キーアップ,7543209287752227
2,0,キーダウン,7543209289591651
2,0,キーアップ,7543209290732687
2,1,キーダウン,7543209293249211
2,1,キーアップ,7543209294505582
2,4,キーダウン,7543209298369596
2,4,キーアップ,7543209299559634
2,8,キーダウン,7543209301605011
2,8,キーアップ,7543209302589491
3,9,キーダウン,7543209312160825
3,9,キーアップ,7543209313303444
3,6,キーダウン,7543209316221324
3,6,キーアップ,7543209317360624
3,0,キーダウン,7543209319130641
3,0,キーアップ,7543209320342271
3,1,キーダウン,7543209323145128
3,1,キーアップ,7543209324379857
3,4,キーダウン,7543209327211989
3,4,キーアップ,7543209328310204
3,8,キーダウン,7543209330038502
3,8,キーアップ,7543209331130061
4,9,キーダウン,7543209344521571
4,9,キーアップ,7543209345663775
4,6,キーダウン,7543209347957166
4,6,キーアップ,7543209349000489
4,0,キーダウン,7543209350838920
4,0,キーアップ,7543209352146744
4,1,キーダウン,7543209354533342
4,1,キーアップ,7543209355789708
4,4,キーダウン,7543209358544429
4,4,キーアップ,7543209359762693
4,8,キーダウン,7543209361770842
4,8,キーアップ,7543209362794772
5,9,キーダウン,7543209371594429
5,9,キーアップ,7543209372800971
5,6,キーダウン,7543209374797242
5,6,キーアップ,7543209375789784
5,0,キーダウン,7543209377700128
5,0,キーアップ,7543209378945819
5,1,キーダウン,7543209381199964
5,1,キーアップ,7543209382461617
5,4,キーダウン,7543209385434221
5,4,キーアップ,7543209386796742
5,8,キーダウン,7543209389359812
5,8,キーアップ,7543209390121023
6,9,キーダウン,7543209427225765
6,9,キーアップ,7543209428373971
6,6,キーダウン,7543209431750403
6,6,キーアップ,7543209432882601
6,0,キーダウン,7543209434585927
6,0,キーアップ,7543209436006311
6,1,キーダウン,7543209438346877
6,1,キーアップ,7543209439622151
6,4,キーダウン,7543209442317143
6,4,キーアップ,7543209443358034
6,8,キーダウン,7543209445684986
6,8,キーアップ,7543209446686013
7,9,キーダウン,7543209453041016
7,9,キーアップ,7543209454192403
7,6,キーダウン,7543209456273726
7,6,キーアップ,7543209457319479
7,0,キーダウン,7543209459207101
7,0,キーアップ,7543209460592192
7,1,キーダウン,7543209462641876
7,1,キーアップ,7543209463812588
7,4,キーダウン,7543209466533198
7,4,キーアップ,7543209467667335
7,8,キーダウン,7543209470082989
7,8,キーアップ,7543209470974561
8,9,キーダウン,7543209477891136
8,9,キーアップ,7543209479144369
8,6,キーダウン,7543209481659253
8,6,キーアップ,7543209482639898
8,0,キーダウン,7543209485152424
8,0,キーアップ,7543209486250147
8,1,キーダウン,7543209489923011
8,1,キーアップ,7543209491169125
8,4,キーダウン,7543209493370198
8,4,キーアップ,7543209494677837
8,8,キーダウン,7543209496178924
8,8,キーアップ,7543209497197956
9,9,キーダウン,7543209504943223
9,9,キーアップ,7543209506067096
9,6,キーダウン,7543209509180451
