1,9,キーダウン,7538964915565302
1,9,キーアップ,7538964916911905
1,6,キーダウン,7538964917149354
1,6,キーアップ,7538964918192080
1,0,キーダウン,7538964920059609
1,0,キーアップ,7538964921115112
1,1,キーダウン,7538964922114496
1,1,キーアップ,7538964923335012
1,4,キーダウン,7538964930551111
1,4,キーアップ,7538964931544182
1,8,キーダウン,7538964931211454
1,8,キーアップ,7538964932204071
2,9,キーダウン,7538964939989565
2,9,キーアップ,7538964940970369
2,6,キーダウン,7538964942691380
2,6,キーアップ,7538964943788507
2,0,キーダウン,7538964944989285
2,0,キーアップ,7538964945908032
2,1,キーダウン,7538964946539966
2,1,キーアップ,7538964947926323
2,4,キーダウン,7538964948938273
2,4,キーアップ,7538964949972445
2,8,キーダウン,7538964949699790
2,8,キーアップ,7538964950655901
3,9,キーダウン,7538964981379371
3,9,キーアップ,7538964982402008
3,6,キーダウン,7538964982960149
3,6,キーアップ,7538964983943614
3,0,キーダウン,7538964986668359
3,0,キーアップ,7538964987594108
3,1,キーダウン,7538964989759211
3,1,キーアップ,7538964991077500
3,4,キーダウン,7538964992333008
3,4,キーアップ,7538964993308173
3,8,キーダウン,7538964993135825
3,8,キーアップ,7538964994194880
4,9,キーダウン,7538964999258922
4,9,キーアップ,7538965000238267
4,6,キーダウン,7538965004428226
4,6,キーアップ,7538965005380093
4,0,キーダウン,7538965006309186
4,0,キーアップ,7538965007297726
4,1,キーダウン,7538965008061563
4,1,キーアップ,7538965009437937
4,4,キーダウン,7538965010711004
4,4,キーアップ,7538965011735925
4,8,キーダウン,7538965011782595
4,8,キーアップ,7538965012741329
5,9,キーダウン,7538965019983479
5,9,キーアップ,7538965020957494
5,6,キーダウン,7538965021192332
5,6,キーアップ,7538965022166107
5,0,キーダウン,7538965023015216
5,0,キーアップ,7538965023945449
5,1,キーダウン,7538965024843314
5,1,キーアップ,7538965026265032
5,4,キーダウン,7538965028917354
5,4,キーアップ,7538965029970942
5,8,キーダウン,7538965029727779
5,8,キーアップ,7538965030685079
6,9,キーダウン,7538965037963781
6,9,キーアップ,7538965038999607
6,6,キーダウン,7538965039272209
6,6,キーアップ,7538965040196779
6,0,キーダウン,7538965040703235
6,0,キーアップ,7538965041651310
6,1,キーダウン,7538965042053755
6,1,キーアップ,7538965043284446
6,4,キーダウン,7538965043726019
6,4,キーアップ,7538965044711925
6,8,キーダウン,7538965044432363
6,8,キーアップ,7538965045377823
7,9,キーダウン,7538965052231024
7,9,キーアップ,7538965053312895
7,6,キーダウン,7538965053300896
7,6,キーアップ,7538965054242735
7,0,キーダウン,7538965054700677
7,0,キーアップ,7538965055629111
7,1,キーダウン,7538965055832542
7,1,キーアップ,7538965056925630
7,4,キーダウン,7538965057571066
7,4,キーアップ,7538965058500557
7,8,キーダウン,7538965058438043
7,8,キーアップ,7538965059308141
8,9,キーダウン,7538965066557760
8,9,キーアップ,7538965067485757
8,6,キーダウン,7538965067757697
8,6,キーアップ,7538965068627174
8,0,キーダウン,7538965069317669
8,0,キーアップ,7538965070303159
8,1,キーダウン,7538965070920641
8,1,キーアップ,7538965072192889
8,4,キーダウン,7538965072939588
8,4,キーアップ,7538965073974661
8,8,キーダウン,7538965073750820
