1,9,キーダウン,7545032155351990
1,9,キーアップ,7545032156509117
1,6,キーダウン,7545032157792341
1,6,キーアップ,7545032159540814
1,0,キーダウン,7545032160197417
1,0,キーアップ,7545032161620945
1,1,キーダウン,7545032168491737
1,1,キーアップ,7545032170220213
1,4,キーダウン,7545032171795003
1,4,キーアップ,7545032173926294
1,8,キーダウン,7545032178490339
1,8,キーアップ,7545032179749540
2,9,キーダウン,7545032187046996
2,9,キーアップ,7545032188044469
2,6,キーダウン,7545032189879648
2,6,キーアップ,7545032191140874
2,0,キーダウン,7545032192723779
2,0,キーアップ,7545032194218820
2,1,キーダウン,7545032199692989
2,1,キーアップ,7545032202014683
2,4,キーダウン,7545032202381804
2,4,キーアップ,7545032204413854
2,8,キーダウン,7545032204508716
2,8,キーアップ,7545032205670783
3,9,キーダウン,7545032212579190
3,9,キーアップ,7545032214075203
3,6,キーダウン,7545032214991117
3,6,キーアップ,7545032216310796
3,0,キーダウン,7545032218061783
3,0,キーアップ,7545032219271402
3,1,キーダウン,7545032224931344
3,1,キーアップ,7545032226840638
3,4,キーダウン,7545032227498736
3,4,キーアップ,7545032229582147
3,8,キーダウン,7545032230174645
3,8,キーアップ,7545032231397300
4,9,キーダウン,7545032235642970
4,9,キーアップ,7545032237663562
4,6,キーダウン,7545032238192504
4,6,キーアップ,7545032239504889
4,0,キーダウン,7545032241428691
4,0,キーアップ,7545032242585433
4,1,キーダウン,7545032246028094
4,1,キーアップ,7545032248164163
4,4,キーダウン,7545032248413840
4,4,キーアップ,7545032250434866
4,8,キーダウン,7545032251045821
4,8,キーアップ,7545032252253853
5,9,キーダウン,7545032256504288
5,9,キーアップ,7545032258186273
5,6,キーダウン,7545032258786327
5,6,キーアップ,7545032259882085
5,0,キーダウン,7545032261290722
5,0,キーアップ,7545032262716956
5,1,キーダウン,7545032263822210
5,1,キーアップ,7545032266032794
5,4,キーダウン,7545032266122213
5,4,キーアップ,7545032268154182
5,8,キーダウン,7545032269298338
5,8,キーアップ,7545032270450294
6,9,キーダウン,7545032274745193
6,9,キーアップ,7545032277172492
6,6,キーダウン,7545032277093714
6,6,キーアップ,7545032278516124
6,0,キーダウン,7545032280702300
6,0,キーアップ,7545032282942771
6,1,キーダウン,7545032288715750
6,1,キーアップ,7545032290802807
6,4,キーダウン,7545032290953979
6,4,キーアップ,7545032292978428
6,8,キーダウン,7545032293887238
6,8,キーアップ,7545032295033985
7,9,キーダウン,7545032303405594
7,9,キーアップ,7545032305226192
7,6,キーダウン,7545032305858836
7,6,キーアップ,7545032306899996
7,0,キーダウン,7545032309007970
7,0,キーアップ,7545032310285375
7,1,キーダウン,7545032314470546
7,1,キーアップ,7545032316461105
7,4,キーダウン,7545032316598640
7,4,キーアップ,7545032318794852
7,8,キーダウン,7545032319715794
7,8,キーアップ,7545032320857723
8,9,キーダウン,7545032328914692
8,9,キーアップ,7545032330652720
8,6,キーダウン,7545032330940634
8,6,キーアップ,7545032332364948
8,0,キーダウン,7545032333832801
8,0,キーアップ,7545032335206091
8,1,キーダウン,7545032336425964
8,1,キーアップ,7545032338745181
8,4,キーダウン,7545032338556181
8,4,キーアップ,7545032340874335
8,8,キーダウン,7545032341213835
8,8,キーアップ,7545032342316410
9,9,キーダウン,7545032346197469
9,9,キーアップ,7545032348672594
9,6,キーダウン,7545032348461556
9,6,キーアップ,7545032349914314
9,0,キーダウン,7545032350894284
9,0,キーアップ,7545032352435410
9,1,キーダウン,7545032353494404
9,1,キーアップ,7545032355860002
9,4,キーダウン,7545032355563768
9,4,キーアップ,7545032357806191
9,8,キーダウン,7545032361183082
9,8,キーアップ,7545032362503069
10,9,キーダウン,7545032373717719
10,9,キーアップ,7545032375421861
10,6,キーダウン,7545032375953940
10,6,キーアップ,7545032377284474
10,0,キーダウン,7545032378663418
10,0,キーアップ,7545032380163550
10,1,キーダウン,7545032381559517
10,1,キーアップ,7545032383643506
10,4,キーダウン,7545032383816587
10,4,キーアップ,7545032386154838
10,8,キーダウン,7545032386347589
10,8,キーアップ,7545032387668240
11,9,キーダウン,7545032392017098
11,9,キーアップ,7545032393599197
11,6,キーダウン,7545032394410275
11,6,キーアップ,7545032395513435
11,0,キーダウン,7545032400340193
11,0,キーアップ,7545032401443947
11,1,キーダウン,7545032403433198
11,1,キーアップ,7545032405355491
11,4,キーダウン,7545032406216107
11,4,キーアップ,7545032408566904
11,8,キーダウン,7545032408939113
11,8,キーアップ,7545032410056994
12,9,キーダウン,7545032414806391
12,9,キーアップ,7545032416841994
12,6,キーダウン,7545032417338576
12,6,キーアップ,7545032418487416
12,0,キーダウン,7545032420895766
12,0,キーアップ,7545032423030683
12,1,キーダウン,7545032424283578
12,1,キーアップ,7545032426207638
12,4,キーダウン,7545032427271139
12,4,キーアップ,7545032428991008
12,8,キーダウン,7545032431246482
12,8,キーアップ,7545032432233949
13,9,キーダウン,7545032437097811
13,9,キーアップ,7545032439450545
13,6,キーダウン,7545032439838009
13,6,キーアップ,7545032440944084
13,0,キーダウン,7545032442283548
13,0,キーアップ,7545032443721649
13,1,キーダウン,7545032444797786
13,1,キーアップ,7545032447042698
13,4,キーダウン,7545032446981965
13,4,キーアップ,7545032449284436
13,8,キーダウン,7545032449810327
13,8,キーアップ,7545032450803041
14,9,キーダウン,7545032455826115
14,9,キーアップ,7545032457645458
14,6,キーダウン,7545032458153448
14,6,キーアップ,7545032459382447
14,0,キーダウン,7545032460645588
14,0,キーアップ,7545032462236550
14,1,キーダウン,7545032463800748
14,1,キーアップ,7545032466215499
14,4,キーダウン,7545032466054451
14,4,キーアップ,7545032468399081
14,8,キーダウン,7545032472138662
14,8,キーアップ,7545032473288715
15,9,キーダウン,7545032479127393
15,9,キーアップ,7545032481363303
15,6,キーダウン,7545032482637260
15,6,キーアップ,7545032483797414
15,0,キーダウン,7545032485033690
15,0,キーアップ,7545032487032108
15,1,キーダウン,7545032487902783
15,1,キーアップ,7545032490198064
15,4,キーダウン,7545032490136184
15,4,キーアップ,7545032492055128
15,8,キーダウン,7545032493060600
15,8,キーアップ,7545032494017355
16,9,キーダウン,7545032499313302
16,9,キーアップ,7545032501197986
16,6,キーダウン,7545032501707425
16,6,キーアップ,7545032502835140
16,0,キーダウン,7545032504351808
16,0,キーアップ,7545032505803353
16,1,キーダウン,7545032506813382
16,1,キーアップ,7545032508953142
16,4,キーダウン,7545032508794462
16,4,キーアップ,7545032510858457
16,8,キーダウン,7545032511269928
16,8,キーアップ,7545032512477168
17,9,キーダウン,7545032516295584
17,9,キーアップ,7545032518274106
17,6,キーダウン,7545032518251672
17,6,キーアップ,7545032519642433
17,0,キーダウン,7545032520913027
17,0,キーアップ,7545032522502982
17,1,キーダウン,7545032523077615
17,1,キーアップ,7545032525642813
17,4,キーダウン,7545032525415836
17,4,キーアップ,7545032527603286
17,8,キーダウン,7545032528148463
17,8,キーアップ,7545032529298874
18,9,キーダウン,7545032535873538
18,9,キーアップ,7545032537990104
18,6,キーダウン,7545032537943665
18,6,キーアップ,7545032539202303
18,0,キーダウン,7545032540542247
18,0,キーアップ,7545032542185447
18,1,キーダウン,7545032543171220
18,1,キーアップ,7545032545521701
18,4,キーダウン,7545032545233025
18,4,キーアップ,7545032547320495
18,8,キーダウン,7545032548235533
18,8,キーアップ,7545032549517390
19,9,キーダウン,7545032557262196
19,9,キーアップ,7545032559394835
19,6,キーダウン,7545032562461785
19,6,キーアップ,7545032563707750
19,0,キーダウン,7545032565010527
19,0,キーアップ,7545032566444340
19,1,キーダウン,7545032567549412
19,1,キーアップ,7545032569675005
19,4,キーダウン,7545032569469301
19,4,キーアップ,7545032571604631
19,8,キーダウン,7545032571467845
19,8,キーアップ,7545032572672749
20,9,キーダウン,7545032576497641
20,9,キーアップ,7545032579019117
20,6,キーダウン,7545032578789952
20,6,キーアップ,7545032580104934
20,0,キーダウン,7545032581518542
20,0,キーアップ,7545032582873482
20,1,キーダウン,7545032584473807
20,1,キーアップ,7545032586721519
20,4,キーダウン,7545032586500005
20,4,キーアップ,7545032588570253
20,8,キーダウン,7545032589420320
20,8,キーアップ,7545032590537433
21,9,キーダウン,7545032594723614
21,9,キーアップ,7545032597057107
21,6,キーダウン,7545032596908550
21,6,キーアップ,7545032598153681
21,0,キーダウン,7545032599035889
21,0,キーアップ,7545032600963611
21,1,キーダウン,7545032601264750
21,1,キーアップ,7545032603821785
21,4,キーダウン,7545032603323458
21,4,キーアップ,7545032605674683
21,8,キーダウン,7545032605452141
21,8,キーアップ,7545032606598692
22,9,キーダウン,7545032610543782
22,9,キーアップ,7545032613019373
22,6,キーダウン,7545032612670490
22,6,キーアップ,7545032614037504
