1,9,キーダウン,7550036979707518
1,9,キーアップ,7550036980970567
1,6,キーダウン,7550036982991949
1,6,キーアップ,7550036984313144
1,0,キーダウン,7550036990446496
1,0,キーアップ,7550036991746328
1,1,キーダウン,7550036995535969
1,1,キーアップ,7550036997286822
1,4,キーダウン,7550037004430540
1,4,キーアップ,7550037006049620
1,8,キーダウン,7550037007252516
1,8,キーアップ,7550037008782372
2,9,キーダウン,7550037024398937
2,9,キーアップ,7550037025621871
2,6,キーダウン,7550037030723471
2,6,キーアップ,7550037032241936
2,0,キーダウン,7550037036143497
2,0,キーアップ,7550037037787825
2,1,キーダウン,7550037041017216
2,1,キーアップ,7550037042565208
2,4,キーダウン,7550037044752257
2,4,キーアップ,7550037046383424
2,8,キーダウン,7550037047958741
2,8,キーアップ,7550037049412378
3,9,キーダウン,7550037061582320
3,9,キーアップ,7550037063105967
3,6,キーダウン,7550037071110931
3,6,キーアップ,7550037072866132
3,0,キーダウン,7550037080173792
3,0,キーアップ,7550037081930282
3,1,キーダウン,7550037086669112
3,1,キーアップ,7550037088207610
3,4,キーダウン,7550037092416455
3,4,キーアップ,7550037093954757
3,8,キーダウン,7550037095399726
3,8,キーアップ,7550037096960017
4,9,キーダウン,7550037161138357
4,9,キーアップ,7550037162725176
4,6,キーダウン,7550037165759621
4,6,キーアップ,7550037167254581
4,0,キーダウン,7550037169350138
4,0,キーアップ,7550037170780108
4,1,キーダウン,7550037172150313
4,1,キーアップ,7550037173917166
4,4,キーダウン,7550037175538411
4,4,キーアップ,7550037177230878
4,8,キーダウン,7550037182571238
4,8,キーアップ,7550037183860092
5,9,キーダウン,7550037192393851
5,9,キーアップ,7550037193820889
5,6,キーダウン,7550037196318797
5,6,キーアップ,7550037197850517
5,0,キーダウン,7550037202604964
5,0,キーアップ,7550037203931560
5,1,キーダウン,7550037206366414
5,1,キーアップ,7550037208114836
5,4,キーダウン,7550037208787318
5,4,キーアップ,7550037210414190
5,8,キーダウン,7550037212364003
5,8,キーアップ,7550037213750355
6,9,キーダウン,7550037229893488
6,9,キーアップ,7550037231490821
6,6,キーダウン,7550037232907281
6,6,キーアップ,7550037234482677
6,0,キーダウン,7550037236624527
6,0,キーアップ,7550037238214235
6,1,キーダウン,7550037240577332
6,1,キーアップ,7550037242061546
6,4,キーダウン,7550037243684038
6,4,キーアップ,7550037245281892
6,8,キーダウン,7550037246587938
6,8,キーアップ,7550037247917800
7,9,キーダウン,7550037257997492
7,9,キーアップ,7550037259657383
7,6,キーダウン,7550037261921900
7,6,キーアップ,7550037263323150
7,0,キーダウン,7550037267788526
7,0,キーアップ,7550037269397650
7,1,キーダウン,7550037270947229
7,1,キーアップ,7550037272435457
7,4,キーダウン,7550037273947656
7,4,キーアップ,7550037275532275
7,8,キーダウン,7550037276705597
7,8,キーアップ,7550037278099160
8,9,キーダウン,7550037292150961
8,9,キーアップ,7550037293849178
8,6,キーダウン,7550037293903488
8,6,キーアップ,7550037295433762
8,0,キーダウン,7550037296133628
8,0,キーアップ,7550037297666783
8,1,キーダウン,7550037301031892
8,1,キーアップ,7550037302351294
8,4,キーダウン,7550037303237064
8,4,キーアップ,7550037304954758
8,8,キーダウン,7550037306166751
8,8,キーアップ,7550037307695063
9,9,キーダウン,7550037324304148
9,9,キーアップ,7550037325936437
9,6,キーダウン,7550037327688117
9,6,キーアップ,7550037329175662
9,0,キーダウン,7550037330085277
9,0,キーアップ,7550037331716483
9,1,キーダウン,7550037335457118
9,1,キーアップ,7550037336885477
9,4,キーダウン,7550037339513247
9,4,キーアップ,7550037340889641
9,8,キーダウン,7550037344531050
9,8,キーアップ,7550037346124330
10,9,キーダウン,7550037362811845
10,9,キーアップ,7550037364673675
10,6,キーダウン,7550037368043853
10,6,キーアップ,7550037369814631
10,0,キーダウン,7550037372981546
10,0,キーアップ,7550037374577860
10,1,キーダウン,7550037377974344
10,1,キーアップ,7550037379452565
10,4,キーダウン,7550037382648885
10,4,キーアップ,7550037384671706
10,8,キーダウン,7550037385921724
10,8,キーアップ,7550037387345891
11,9,キーダウン,7550037403704300
11,9,キーアップ,7550037405242872
11,6,キーダウン,7550037406771372
11,6,キーアップ,7550037408329728
11,0,キーダウン,7550037410206019
11,0,キーアップ,7550037411881924
11,1,キーダウン,7550037416297064
11,1,キーアップ,7550037417560162
11,4,キーダウン,7550037420339465
11,4,キーアップ,7550037422214025
